manufacturer_name,model_name,variant_name,dimension,reported_scop,tbiv_c,tol_c,pdh_m7,cop_m7,pdh_p2,cop_p2,pdh_p7,cop_p7,pdh_p12,cop_p12,pdh_tbiv,cop_tbiv,pdh_tol,cop_tol
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ8.0PdG/NhH2-E,4_1_0_0,5.5,2.0,2.0,,,8.2,3.58,5.4,4.84,5.1,7.08,8.2,3.58,8.2,3.58
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ8.0PdG/NhH2-E,5_1_0_0,4.05,2.0,2.0,,,8.1,2.52,5.3,3.38,5.2,5.42,8.1,2.52,8.1,2.52
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ8.0PdG/NhH2-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ8.0PdG/NhH2-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ8.0PdG/NhH2-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ10PdG/NhH2-M,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ10PdG/NhH2-M,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ10PdG/NhH2-M,4_1_0_0,5.08,2.0,2.0,,,8.9,2.87,5.5,4.65,4.1,6.34,8.9,2.87,8.9,2.87
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ10PdG/NhH2-M,5_1_0_0,3.93,2.0,2.0,,,9.3,2.38,6.1,3.64,3.8,4.67,9.3,2.38,9.3,2.38
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ10PdG/NhH2-M,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,4_3_0_0,4.53,-7.0,-10.0,7.3,2.96,4.5,4.59,3.8,5.53,4.3,6.86,7.3,2.96,7.3,2.82
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,5_3_0_0,3.48,-7.0,-10.0,7.9,2.32,4.9,3.36,4.2,4.6,4.1,5.34,7.9,2.32,7.1,1.92
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,5_2_0_0,2.73,-15.0,-22.0,4.8,2.07,3.4,3.27,3.8,4.0,4.1,5.47,6.7,2.12,5.7,1.8
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,4_2_0_0,3.25,-15.0,-22.0,5.1,2.65,4.0,3.68,3.8,4.84,4.1,6.26,6.3,2.73,5.8,1.94
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8/10kW,GRS-CQ8.0PdG/NhH2-M,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-E1,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-E1,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-E1,4_1_0_0,6.03,2.0,2.0,,,12.85,3.56,8.55,5.54,4.45,7.28,12.85,3.56,12.85,3.56
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-E1,5_1_0_0,4.33,2.0,2.0,,,13.2,2.49,8.4,3.9,4.39,5.22,13.2,2.49,13.2,2.49
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-E1,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-M1,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-M1,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-M1,4_1_0_0,5.95,2.0,2.0,,,12.6,3.48,8.37,5.43,4.36,7.14,12.6,3.48,12.6,3.48
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-M1,5_1_0_0,4.28,2.0,2.0,,,13.06,2.46,8.28,3.85,4.35,5.16,13.06,2.46,13.06,2.46
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ12PdG/NhH3-M1,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-E1,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-E1,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-E1,5_1_0_0,4.38,2.0,2.0,,,14.16,2.45,9.57,4.01,4.38,5.23,14.16,2.45,14.16,2.45
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-E1,4_1_0_0,6.13,2.0,2.0,,,14.0,3.6,9.7,5.57,4.5,7.32,14.0,3.6,14.0,3.6
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-E1,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-M1,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-M1,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-M1,5_1_0_0,4.35,2.0,2.0,,,14.1,2.43,9.2,3.78,4.36,5.45,14.1,2.43,14.1,2.43
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-M1,4_1_0_0,5.9,2.0,2.0,,,14.11,3.54,9.22,5.37,4.27,7.04,14.11,3.54,14.11,3.54
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ14PdG/NhH3-M1,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,5_3_0_0,3.58,-7.0,-10.0,12.24,2.3,6.82,3.53,4.75,4.34,4.64,6.3,12.24,2.3,11.17,2.01
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,4_3_0_0,4.63,-7.0,-10.0,12.58,3.05,7.45,4.39,4.65,6.33,4.57,7.65,12.58,3.05,11.04,2.79
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,5_2_0_0,3.03,-15.0,-22.0,7.29,2.45,4.83,3.61,3.74,4.54,4.64,6.23,10.45,2.03,8.25,1.41
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,4_2_0_0,4.18,-15.0,-22.0,7.99,3.31,4.95,5.31,3.83,5.81,4.62,7.42,10.66,2.74,8.8,2.02
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-E1,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,5_3_0_0,3.43,-7.0,-10.0,11.95,2.37,6.88,3.39,4.65,4.02,4.51,5.5,11.95,2.37,11.17,2.01
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,4_2_0_0,3.9,-15.0,-22.0,8.02,3.42,4.74,4.56,3.61,4.92,4.42,6.39,10.15,2.68,10.02,2.15
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,5_2_0_0,3.43,-15.0,-22.0,7.74,2.92,4.9,3.98,3.76,4.78,4.64,5.67,10.55,2.29,10.79,1.7
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,4_3_0_0,4.45,-7.0,-10.0,12.46,3.06,7.67,4.32,4.86,5.61,4.28,6.45,12.46,3.06,13.34,2.67
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3(1) 12/14/16kW,GRS-CQ16PdG/NhH3-M1,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-E,4_1_0_0,6.7,2.0,2.0,,,12.45,3.33,8.44,6.38,5.04,8.04,12.45,3.33,12.45,3.33
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-E,5_1_0_0,4.23,2.0,2.0,,,13.19,2.33,9.14,3.89,4.09,5.0,13.19,2.33,13.19,2.33
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-M,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-M,5_1_0_0,4.13,2.0,2.0,,,13.24,2.27,9.19,3.8,4.13,4.91,13.24,2.27,13.24,2.27
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-M,4_1_0_0,6.43,2.0,2.0,,,12.49,3.18,8.49,6.09,5.09,7.7,12.49,3.18,12.49,3.18
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ12PdG/NhH3-M,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,4_3_0_0,4.7,-7.0,-10.0,11.18,3.32,7.45,4.49,4.62,6.04,4.56,6.87,11.18,3.32,12.19,2.56
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,5_3_0_0,3.68,-7.0,-10.0,11.23,2.91,6.82,3.43,4.58,4.3,4.8,6.52,11.23,2.91,11.98,1.99
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,4_2_0_0,4.15,-15.0,-22.0,7.5,3.16,4.86,5.46,3.95,5.64,4.62,7.28,10.66,2.73,8.8,2.02
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,5_2_0_0,3.0,-15.0,-22.0,7.02,2.48,4.46,3.61,3.74,4.4,4.64,6.05,9.83,1.89,8.25,1.41
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-E,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-M,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-M,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-M,4_1_0_0,6.4,2.0,2.0,,,12.89,3.15,8.51,6.11,5.09,7.7,12.89,3.15,12.89,3.15
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-M,5_1_0_0,4.2,2.0,2.0,,,14.14,2.26,9.62,3.8,4.26,5.09,14.14,2.26,14.14,2.26
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 12/14kW,GRS-CQ14PdG/NhH3-M,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ4.0PdG/NhH3-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ4.0PdG/NhH3-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ4.0PdG/NhH3-E,5_1_0_0,4.1,2.0,2.0,,,5.01,2.62,3.28,3.79,1.81,4.89,5.01,2.62,5.01,2.62
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ4.0PdG/NhH3-E,4_1_0_0,6.28,2.0,2.0,,,5.03,3.73,3.18,5.61,1.96,8.1,5.03,3.73,5.03,3.73
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ4.0PdG/NhH3-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ6.0PdG/NhH3-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ6.0PdG/NhH3-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ6.0PdG/NhH3-E,4_1_0_0,6.33,2.0,2.0,,,5.92,3.71,3.49,5.55,1.96,8.07,5.92,3.72,5.92,3.72
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ6.0PdG/NhH3-E,5_1_0_0,4.1,2.0,2.0,,,5.51,2.56,3.88,3.77,1.81,4.9,5.51,2.57,5.51,2.57
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 4/6kW,GRS-CQ6.0PdG/NhH3-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-E,4_1_0_0,5.95,2.0,2.0,,,9.55,3.39,5.83,5.18,2.78,7.48,9.55,3.39,9.55,3.39
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-E,5_1_0_0,4.13,2.0,2.0,,,9.51,2.47,5.84,3.56,2.76,5.15,9.51,2.47,9.51,2.47
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-M,4_3_0_0,4.55,-7.0,-10.0,7.76,3.15,4.9,4.59,3.04,5.49,3.28,6.83,7.76,3.15,7.14,2.76
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-M,4_2_0_0,3.8,-15.0,-22.0,5.22,3.62,3.27,4.29,2.53,5.29,3.33,6.84,6.46,2.68,3.15,1.43
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-M,5_3_0_0,3.3,-7.0,-10.0,7.65,2.29,4.66,3.24,3.08,4.05,3.21,5.24,7.65,2.29,7.01,2.07
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-M,5_2_0_0,2.85,-15.0,-22.0,5.25,2.39,3.19,3.39,2.43,4.93,3.26,5.61,6.44,1.65,5.19,1.23
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-M,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ10PdG/NhH3-M,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-E,4_1_0_0,5.95,2.0,2.0,,,8.71,3.56,5.83,5.18,2.74,7.51,8.71,3.56,8.71,3.56
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-E,5_1_0_0,4.13,2.0,2.0,,,9.01,2.51,5.29,3.58,2.77,5.15,9.01,2.51,9.01,2.51
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,4_3_0_0,4.6,-7.0,-10.0,7.03,3.12,4.7,4.6,3.02,5.68,3.28,6.82,7.03,3.12,6.82,2.79
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,5_3_0_0,3.33,-7.0,-10.0,6.89,2.29,4.66,3.24,2.96,4.18,3.21,5.24,6.89,2.29,7.01,2.07
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,4_2_0_0,3.83,-15.0,-22.0,4.41,3.63,2.77,4.34,2.53,5.29,3.33,6.84,5.56,2.73,3.15,1.43
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,5_2_0_0,2.85,-15.0,-22.0,4.28,2.4,2.69,3.43,2.43,4.93,3.26,5.61,5.88,1.65,5.19,1.23
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G3 8/10kW,GRS-CQ8.0PdG/NhH3-M,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-E,4_1_0_0,6.23,2.0,2.0,,,11.82,3.1,7.53,5.81,3.47,7.43,11.82,3.1,11.82,3.1
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-E,5_1_0_0,4.58,2.0,2.0,,,11.67,2.42,9.06,3.92,3.65,5.53,11.67,2.42,11.67,2.42
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-M,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-M,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-M,5_1_0_0,4.58,2.0,2.0,,,11.69,2.42,7.54,4.15,3.61,5.57,11.69,2.42,11.69,2.42
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-M,4_1_0_0,6.23,2.0,2.0,,,11.69,3.09,7.53,5.82,3.48,7.43,11.69,3.09,11.69,3.09
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ12Pd/NpG4-M,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-E,4_2_0_0,3.95,-15.0,-22.0,7.68,3.3,4.34,4.86,2.83,5.69,3.18,6.84,10.21,2.52,6.94,2.12
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-E,4_3_0_0,4.73,-7.0,-10.0,11.14,2.68,6.77,4.68,4.55,6.76,3.19,7.1,11.14,2.68,10.82,2.54
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-E,5_3_0_0,3.55,-7.0,-10.0,11.2,2.09,7.09,3.51,4.43,4.76,2.98,5.49,11.2,2.09,11.61,2.22
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-E,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-E,5_2_0_0,3.08,-15.0,-22.0,7.17,2.4,4.66,3.76,2.97,4.62,2.99,5.71,10.5,2.22,6.86,1.59
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-E,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-M,4_1_0_0,5.91,7.0,2.0,,,11.68,3.09,8.52,5.77,3.47,7.43,8.52,5.77,11.68,3.09
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-M,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-M,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-M,5_1_0_0,4.27,7.0,2.0,,,11.69,2.42,9.0,3.9,3.61,5.57,9.0,3.9,11.69,2.42
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 12/14,GRS-CQ14Pd/NpG4-M,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 16,GRS-CQ16Pd/NpG4-E,4_2_0_0,3.78,-15.0,-22.0,8.24,3.24,4.45,4.34,2.89,6.34,3.51,8.31,10.28,2.34,7.39,2.08
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 16,GRS-CQ16Pd/NpG4-E,5_3_0_0,3.5,-7.0,-10.0,12.5,2.03,7.25,3.33,5.29,4.94,3.26,6.52,12.5,2.03,11.61,2.29
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 16,GRS-CQ16Pd/NpG4-E,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 16,GRS-CQ16Pd/NpG4-E,4_3_0_0,4.75,-7.0,-10.0,12.27,2.64,6.87,4.44,5.2,7.54,3.54,8.93,12.27,2.64,11.28,2.43
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 16,GRS-CQ16Pd/NpG4-E,5_2_0_0,3.03,-15.0,-22.0,7.85,2.59,4.78,3.6,2.9,4.27,3.34,6.75,9.74,1.85,6.88,1.36
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI V Monobloc 16,GRS-CQ16Pd/NpG4-E,0_1_0_0,,,,,,,,,,,,,,,
